FileName,ObservedScore_Label,ObservedScore,CalculatedScore,Capacity_mAh,SOC_pct,MaxDisplacement,ForceRate,VoltageAtCollapse,MaxTemperature,TempRateOfRise,VoltageDifference,source,ts_voltage_initial,ts_voltage_final,ts_voltage_drop,ts_voltage_min,ts_voltage_mean,ts_voltage_std,ts_voltage_collapse,ts_temp_max,ts_temp_initial,ts_temp_rise,ts_temp_rate_max,ts_force_max,ts_force_mean,ts_force_final,ts_disp_max,ts_disp_final,ts_test_duration,dataset_type,session,session_type
LCO_4000mAh-0SOC_cell2_MAX,,Moderate,26.77015163432135,4000,0.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4Ah_10SOC_cell1_MAX,,Moderate,55.156198837691214,4000,10.0,,,,,,,TR_V1,3.692,0.756,2.936,0.756,2.799997679045093,1.1214285835433204,850.0,,,,,26.24,-66.28989555702918,25.934,,,287.859,thermal_runaway,,
LCO_4000mAh-10SOC_cell2_MAX,,Moderate,42.30348648233528,4000,10.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4Ah_20SOC_cell1_MAX,,Moderate,50.22295150875997,4000,20.0,,,,,,,TR_V1,3.876557,0.52904,3.347517,0.52904,2.9060303500508304,1.1357087982303158,713.0,,,,,0.028754,-0.04829627583869875,0.025956,,,408.401359,thermal_runaway,,
LCO_4Ah_20SOC_cell2_MAX,,Moderate,44.86390382601358,4000,20.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4Ah_30SOC_cell1_MAX,,Moderate,48.85732643745523,4000,30.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4Ah_30SOC_cell2_MAX,,Moderate,58.19625546319133,4000,30.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4000mAh-40SOC_cell1_MAX,,Moderate,62.49957389462752,4000,40.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4000mAh-40SOC_cell2_MAX,,Moderate,53.34600910030178,4000,40.0,,,,,,,TR_V1,3.786,0.523,3.263,0.523,2.950480209823557,1.2200673436837977,1002.0,,,,,-4.296,-117.62086504530282,-4.756,,,361.532,thermal_runaway,,
LCO_4000mAh-50SOC_cell1_MAX,,Very High,100.0,4000,50.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4000mAh-50SOC_cell2_MAX,,Very High,100.0,4000,50.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4Ah_60SOC_cell1_MAX,,Moderate,61.242377849705655,4000,60.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4Ah_60SOC_cell2_MAX,,Very High,100.0,4000,60.0,,,,,,,TR_V1,3.882,-0.008,3.89,-0.059,2.595851358277806,1.7811412974506127,661.0,,,,,17.784,-131.9186683751922,17.288,,,282.226,thermal_runaway,,
LCO_4Ah_70SOC_cell1_MAX,,Very High,100.0,4000,70.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO_4Ah_100SOC_cell1_MAX,,Very High,100.0,4000,100.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP_15Ah_0SOC_MAX,,Low,14.269562489198398,15000,0.0,,,,,,,TR_V1,2.959,2.585,0.3740000000000001,2.584,2.8105102893890677,0.11084482281718762,0.0,,,,,15.481,-141.55375192926047,-152.358,,,599.998,thermal_runaway,,
LFP_15000mAh_10SOC_max,,Moderate,35.90462868464826,15000,10.0,,,,,,,TR_V1,3.217,0.297,2.92,0.294,2.230746184738956,1.0898629448801447,6810.0,,,,,-3.781,-52.21437327086123,-20.303,,,1551.761,thermal_runaway,,
LFP_15Ah_20SOC_cell1_MAX,,Moderate,34.02930225282257,15000,20.0,,,,,,,TR_V1,3.245,3.125,0.1200000000000001,3.095,3.157920214494638,0.056557215679590725,0.0,,,,,18.366,-63.14593093922651,-18.355,,,602.133,thermal_runaway,,
LFP_15Ah_40SOC_cell1_MAX,,Moderate,41.10931682627972,15000,40.0,,,,,,,TR_V1,3.296,3.2,0.09599999999999964,3.173,3.242243192964654,0.051403831621434824,0.0,,,,,17.982,-115.37782377811602,-32.28,,,456.086,thermal_runaway,,
LFP_15Ah_40SOC_cell2_MAX,,Moderate,32.60481668322631,15000,40.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP_15Ah_50SOC_cell1_MAX,,Moderate,43.81980613562954,15000,50.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP_15Ah_50SOC_cell2,,Moderate,41.1003716009705,15000,50.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP_15Ah_60SOC_cell1_MAX,,Moderate,46.250222496746005,15000,60.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP_15Ah_60SOC_cell2_MAX,,Moderate,49.621070494728336,15000,60.0,,,,,,,TR_V1,3.296,3.232,0.06399999999999961,3.165,3.248402369595322,0.04006354371702443,0.0,,,,,15.375,-83.1337638098169,-45.598,,,561.138,thermal_runaway,,
LFP_15Ah_80SOC__cell1_MAX_2,,Moderate,55.44919324877616,15000,80.0,,,,,,,TR_V1,3.327,3.258,0.06899999999999995,3.242,3.282959790001193,0.03457527405936904,0.0,,,,,17.459,-119.04025557809332,-75.463,,,456.108,thermal_runaway,,
LFP_15Ah_80SOC__cell2_MAX_2,,Moderate,53.30541192371809,15000,80.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP_15Ah_100SOC_MAX,,Moderate,68.76686259090424,15000,100.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP_15Ah_100SOC_cell2_MAX,,Moderate,65.29023319546404,15000,100.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-0SOC_cell1_MAX,,Moderate,37.91216154694124,10000,0.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-10SOC_cell1MAX,,Moderate,39.812236640426846,10000,10.0,,,,,,,TR_V1,3.557,0.049,3.508,0.046,0.681244125932576,1.1032454357540167,27202.0,,,,,-4.84,-19.68360242082779,-7.201,,,3222.852,thermal_runaway,,
NMC_10000mAh-20SOC_cell1_MAX,,Very Low,5.0,10000,20.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-30SOC_cell1_MAX,,Moderate,41.783950566385776,10000,30.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-40SOC_cell1_MAX,,Moderate,41.61421237164489,10000,40.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-50SOC_cell1_MAX,,Moderate,49.16903269888313,10000,50.0,,,,,,,TR_V1,3.816,3.681,0.1349999999999998,3.009,3.733813875598086,0.06764477015605934,0.0,,,,,18.924,-31.843126315789473,7.808,,,600.511,thermal_runaway,,
NMC_10000mAh-50SOC_cell2_MAX,,Moderate,46.4382368087512,10000,50.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-60SOC_cell1_MAX,,Moderate,54.99109636688048,10000,60.0,,,,,,,TR_V1,3.876,3.791,0.08499999999999996,3.124,3.8177180891525935,0.04881962562219854,0.0,,,,,17.189,-14.526374410467065,12.302,,,600.774,thermal_runaway,,
NMC_10000mAh-70SOC_cell1_MAX,,Very High,100.0,10000,70.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-80SOC_cell1_MAX,,Moderate,62.17279456177787,10000,80.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,512.137,thermal_runaway,,
NMC_10000mAh-90SOC_cell1_MAX,,Very High,100.0,10000,90.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,,thermal_runaway,,
NMC_10000mAh-100SOC_cell1_MAX,,Very High,100.0,10000,100.0,,,,,,,TR_V1,,,,,,,,,,,,,,,,,536.396,thermal_runaway,,
NMC_10Ah_70SOC_cell2_MAX,,Moderate,37.9667775869003,10000,70.0,,,,,,,TR_V1,3.946,3.884,0.06200000000000028,3.271,3.9086291622853135,0.04009217099170798,0.0,73.0947,22.79333,50.301370000000006,50.4284,-12.566,-67.4299430424115,-16.178,,,506.126,thermal_runaway,,
Sorteria-100SOC-cell2,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,4960,100.0,20.18978429027986,0.1810715928673744,15.706666666666669,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Sorteria-Control-100SOC-cell1,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,5190,100.0,31.17243349978093,37.67657947540283,49.30500000000001,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Sorteria-Control-100SOC-cell2,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,5190,100.0,31.17243349978093,40.34767532348633,49.30500000000001,150.24270629882812,169.88494873046875,4.168,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO-LP-6400mAh-100SOC-cell1,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,6400,100.0,31.17243349978093,53.648813247680664,101.33333333333334,150.24270629882812,225.8897399902344,4.152,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO-LP-6400mAh-100SOC-cell2,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,6400,100.0,31.17243349978093,29.89412565231323,101.33333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO-LP-6400mAh-80SOC-Cell3,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,6400,80.0,31.17243349978093,29.53522653579712,81.06666666666668,150.24270629882812,124.35884857177734,4.001,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
LCO-LP6400mAh-80SOC-cell4,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,97.48484414685532,6400,80.0,31.17243349978093,28.505743980407715,48.64,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soetria-80SOC-cell3,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,4960,80.0,31.17243349978093,29.512832260131837,62.826666666666675,150.24270629882812,124.26455688476562,4.01,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Sorteria-Control-60SOC-cell1,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,5190,60.0,31.17243349978093,30.713831520080568,49.30500000000001,150.24270629882812,129.32139587402344,3.853,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soetria-Control-45SOC-cell1,"Physical effect (pouch swelling), rupture of pouch, gas release –  6",6.0,60.72620644772813,5190,45.0,31.17243349978093,18.19985628128052,22.18725000000001,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Sorteria-control-40SOC-cell2,"Physical effect (pouch swelling), rupture of pouch, gas release –  6",6.0,57.92575079739853,5190,40.0,31.17243349978093,17.864650630950926,19.722000000000005,150.24270629882812,75.2195816040039,3.603,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Sorteria-control-20SOC-cell1,"Physical effect (pouch swelling), extended joule heating, local reactions – 5",5.0,40.27881843741343,5190,20.0,30.892172116434622,10.358979654312131,9.861000000000002,144.91200256347656,43.616756439208984,3.306,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-control-30SOC-cell2,"Physical effect (pouch swelling), extended joule heating, local reactions – 5",5.0,55.5286525706722,5190,30.0,30.29159519889689,21.278890705108644,14.7915,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-control-30SOC-cell1,"Physical effect (pouch swelling), extended joule heating, local reactions – 5",5.0,59.88913326331717,5190,30.0,30.95997937207165,24.970987224578856,14.7915,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-control-10SOC-cell1,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,46.356343186931696,5190,10.0,30.344979838288715,21.91419668197632,4.930500000000001,134.914306640625,92.27030181884766,3.1799999999999997,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-Control-0SOC-cell1,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,27.097255386255036,5190,0.0,29.653695106917475,7.783843612670898,0.4930500000000001,123.0342025756836,32.774078369140625,2.919,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-90SOC-cell1,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5180,90.0,20.970741670147383,0.2881811141967773,14.763000000000003,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-90SOC-cell1,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5180,90.0,20.970741670147383,0.2881811141967773,14.763000000000003,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-80SOC-cell1,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5180,80.0,20.83215971732357,0.2101199589669704,13.12266666666667,29.967309951782227,0.8847156167030334,0.0350000000000001,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-80SOC-cell1,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5180,80.0,20.83215971732357,0.2101199589669704,13.12266666666667,29.967309951782227,0.8847156167030334,0.0350000000000001,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-60SOC-cell1,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5180,60.0,20.540869256851956,0.2222557879984378,9.842,28.326040267944336,0.935813844203949,0.02,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-60SOC-cell1,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5180,60.0,20.540869256851956,0.2222557879984378,9.842,28.326040267944336,0.935813844203949,0.02,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
Soteria-SCC-20SOC-5180mAh,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5180,20.0,19.94893785338972,0.1492547176778316,3.2806666666666673,25.199369430541992,0.6284409165382385,0.008,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LCO-6470mAh-60SOC,"Physical effect (pouch swelling), rupture of pouch, gas release –  6",6.0,89.10403347028061,6470,60.0,31.17243349978093,31.885933303833006,36.879,150.24270629882812,134.25656127929688,3.874,TR_V2,3.866,-0.008,3.874,-0.078,2.8896532970768187,1.5685818433997814,1000.0,150.2427,22.2874,127.95530000000001,16.465139999999998,3.81,-92.6123965556311,3.529,,,291.574,thermal_runaway,,
OE-LCO-6490mAh-60SOC,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,43.11254241325191,6490,60.0,24.129538012362833,17.485337734222412,12.331,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LCO-6270mAh-40SOC,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,35.08908188131647,6270,40.0,24.829442514530783,13.150972700119018,7.942,60.47536087036133,55.37251663208008,0.0790000000000001,TR_V2,3.793,3.714,0.07900000000000018,2.523,3.741200486618004,0.08748749256908289,0.0,60.47536,22.40166,38.0737,5.539369999999998,2.251,-60.50028418491484,1.655,,,523.884,thermal_runaway,,
OE-LCO-6500mAh-20SOC,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,42.97080894921714,6500,20.0,27.97416453177227,13.4799777507782,12.35,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LCO-6560mAh-0SOC,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,34.306964366034855,6560,0.0,30.292295455436104,14.017068910598756,0.8309333333333333,133.97979736328125,59.01923751831055,3.398,TR_V2,3.439,0.041,3.398,0.039,1.492096742349457,1.566332770325117,3655.0,133.9798,22.51813,111.46167000000001,7.89143,0.747,-59.72678907535374,-8.735,,,537.852,thermal_runaway,,
OE-LCO-6550mAh-20SOC,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,33.075636490127906,6550,20.0,26.52717243983494,13.23346405029297,4.148333333333333,78.79060363769531,55.7198486328125,0.2230000000000003,TR_V2,3.744,3.521,0.2230000000000003,2.464,3.6324590055976294,0.10404905040050332,0.0,78.7906,22.13915,56.65145,7.051189999999998,7.468,-48.284733454066505,0.541,,,587.807,thermal_runaway,,
OE-LCO-6500mAh-40SOC,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,42.122202545876625,6500,40.0,24.813470417733317,19.90873212814331,8.233333333333334,,,,TR_V2,3.782,3.718,0.06400000000000006,2.679,3.7388886041603855,0.08378250964149023,0.0,60.3199,22.39816,37.92174,10.40145,5.244,-61.75290533614712,4.168,,,561.303,thermal_runaway,,
OE-LCO-6340mAh-0SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,27.447384644634077,6340,0.0,28.558576108358853,8.919075202941894,0.8030666666666667,,,,TR_V2,3.483,0.083,3.4,0.083,1.7429836504958456,1.5491026107589634,2034.0,105.8417,22.43603,83.40567,3.7998899999999978,-0.443,-70.79520771911015,-3.33,,,365.107,thermal_runaway,,
OE-LCO-6400mAh-20SOC,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,39.95401787062128,6400,20.0,26.466261116063997,12.161090087890624,12.16,,,,TR_V2,3.747,0.703,3.044,0.702,2.5889040220956323,1.15484731062444,4085.0,78.06942,22.91085,55.15857,5.86261,3.707,-29.296759105817365,3.074,,,1145.004,thermal_runaway,,
Soteria-SCC-5070-70SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,5070,70.0,20.248953067368557,0.1830712839961052,11.238499999999998,,,,TR_V2,3.93,3.913,0.017000000000000348,3.909,3.9225153083863336,0.006341684505255988,0.0,26.74982,22.8372,3.9126200000000004,0.11474000000000117,6.713,-151.9151322289602,-158.351,,,586.211,thermal_runaway,,
OE-LFP10Ah-0SOC-cell9,"No effect, local heating, internal discharge – 2",2.0,13.79930022961686,10000,0.0,23.82037565516223,0.4955912411212921,0.3166666666666667,51.22771835327149,2.086699962615967,1.916,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LFP10Ah-0SOC-cell10,"No effect, local heating, internal discharge – 2",2.0,12.726911469804564,10000,0.0,22.75619250884386,0.4873856276273727,0.3166666666666667,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LFP10Ah-40SOC-cell7,"No effect, local heating, internal discharge – 2",2.0,27.125301083464088,10000,40.0,24.52783523255454,0.7641325175762177,12.666666666666668,57.590049743652344,3.217400074005127,0.0529999999999999,TR_V2,3.295,3.242,0.052999999999999936,3.196,3.2441050702504586,0.039110266023858135,0.0,57.59005,18.64687,38.94318,0.5574500000000029,9.867,-135.68748365913254,5.723,,,634.572,thermal_runaway,,
OE-LFP10Ah-40SOC-cell8,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,31.158563415458566,10000,40.0,27.99760504588561,1.327625036239624,12.666666666666668,,,,TR_V2,3.295,3.216,0.07899999999999974,3.156,3.224409291756092,0.045552152756187854,0.0,97.76741,18.22691,79.5405,0.8088500000000032,12.342,-90.54924087867694,10.548,,,780.671,thermal_runaway,,
OE-LFP10Ah-70SOC-cell5,"No effect, local heating, internal discharge – 2",2.0,36.96618682816962,10000,70.0,24.143983762217957,1.488869732618332,22.166666666666668,,,,TR_V2,3.302,3.266,0.03600000000000003,3.124,3.2644760879961736,0.037845334023861435,0.0,54.06875,16.78145,37.2873,1.0149699999999982,11.448,-149.71240530846487,6.927,,,667.925,thermal_runaway,,
OE-LFP10Ah-70SOC-cell6,"No effect, local heating, internal discharge – 2",2.0,34.307071925022726,10000,70.0,22.57594982864313,0.3977887630462646,22.166666666666668,,,,TR_V2,3.302,3.266,0.03600000000000003,3.246,3.272073778833107,0.024089136515956965,0.0,41.33279,17.02104,24.311750000000004,0.35949999999999704,11.462,-165.2532957937585,5.763,,,578.682,thermal_runaway,,
OE-LFP10Ah-80SOC-cell3,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,39.22570984053784,10000,80.0,24.083961081387333,0.6417487591505051,25.333333333333336,53.5330810546875,2.7021000385284424,0.0590000000000001,TR_V2,3.331,3.271,0.06000000000000005,3.233,3.284681444549252,0.0383795397938317,0.0,53.53308,17.61598,35.9171,0.5168999999999997,10.707,-124.46500458159278,9.38,,,656.3,thermal_runaway,,
OE-LFP10Ah-80SOC-cell4,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,38.556029014151854,10000,80.0,23.54864590899305,0.5073831051588058,25.333333333333336,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-10Ahr-NMC-70SOC-cell7,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,70.0,31.17243349978093,24.78293800354004,66.5,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-10Ahr-NMC-80SOC-cell8,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,80.0,31.17243349978093,29.480519199371336,126.66666666666669,150.24270629882812,124.12850189208984,3.962,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-10Ahr-NMC-80SOC-Cell9,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,80.0,31.17243349978093,25.46501483917236,126.66666666666669,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-10Ahr-NMC-100SOC-cell10,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,100.0,31.17243349978093,49.24763412475586,95.0,150.24270629882812,207.35845947265625,4.18,TR_V2,4.177,-0.005,4.1819999999999995,-0.011,3.419577431906615,1.5888422390752956,922.0,150.2427,21.9357,128.30700000000002,33.99792,2.008,-120.26437081712061,0.94,,,312.059,thermal_runaway,,
OE-10Ahr-NMC-100SOC-cell11,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,100.0,31.17243349978093,39.6705379486084,95.0,,,,TR_V2,4.172,-0.005,4.177,-0.008,3.3207338627914833,1.6556541200151635,1208.0,150.2427,23.5043,126.73840000000001,34.19007,1.96,-76.94168215613382,0.359,,,335.485,thermal_runaway,,
OE-LFP10Ah-100SOC-cell1,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,44.82154738099663,10000,100.0,23.493560903184495,0.4946531444787979,31.666666666666668,48.47367858886719,2.082750082015991,0.0389999999999997,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LFP10Ah-100SOC-cell2,"No effect, local heating, internal discharge – 2",2.0,44.964865769454,10000,100.0,23.08945366691367,1.0420787692070008,31.666666666666668,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LFP10Ah-100SOC-cell12,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,45.174177735234,10000,100.0,23.82310627717247,0.5177381247282028,31.666666666666668,,,,TR_V2,3.34,3.304,0.03600000000000003,3.251,3.3114586124918954,0.027805537470745056,0.0,51.25121,19.48866,31.76255,0.25563999999999965,11.87,-162.83631683596283,7.554,,,727.979,thermal_runaway,,
Soteria-Control-50SOC,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,27.83844121026054,4620,50.0,28.544495235751626,2.8122793078422545,7.315,,,,TR_V2,3.789,3.465,0.3240000000000003,3.342,3.651774220032841,0.10904726106812145,0.0,105.6331,22.79251,82.84058999999999,0.49965999999999866,6.185,-59.62967311752288,-40.809,,,767.094,thermal_runaway,,
Soteria-SCC-4160mAh-100SOC-8mm,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,4160,100.0,20.477324887877025,0.1533279947936535,13.173333333333334,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-10Ahr-NMC-70SOC-cell6,"Physical effect, rupture of pouch, smoke, gas release, fire – 7",7.0,100.0,10000,70.0,31.17243349978093,36.33489799499512,66.5,,,,TR_V2,3.855,-0.006,3.8609999999999998,-0.009,1.9959831213597996,1.9083962320512162,4036.0,150.2427,22.19987,128.04283,18.359990000000003,24.461,-53.84649518602163,20.094,,,425.021,thermal_runaway,,
OE-10AHr-NMC-40SOC-Cell4,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,50.83071954500064,10000,40.0,25.258544391904127,23.738841819763184,12.666666666666668,,,,TR_V2,3.641,3.534,0.1070000000000002,2.852,3.5824505766847774,0.0813916909281651,0.0,64.76552,22.41156,42.353959999999994,11.062470000000005,20.695,-51.649540177294824,10.471,,,608.396,thermal_runaway,,
OE-10Ahr-NMC-40SOC-cell1,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,54.99418490965788,10000,40.0,26.31706581353768,26.843785762786865,12.666666666666668,76.32388305664062,113.0264663696289,0.1419999999999999,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-10Ahr-NMC-0SOC-cell1,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,37.0929066410222,10000,0.0,28.13879159992521,18.52078170776367,1.2666666666666668,99.75447082519533,77.98223876953125,3.09,TR_V2,3.365,0.273,3.092,0.272,2.2415326086956524,1.3265560708520931,1816.0,99.75447,22.10702,77.64744999999999,13.266180000000006,21.497,-61.627120027752085,18.863,,,401.226,thermal_runaway,,
OE-10Ahr-NMC-0SOC-cell1,"Moderate effect, extended joule heating, local reactions (limited spread) – 4",4.0,37.0929066410222,10000,0.0,28.13879159992521,18.52078170776367,1.2666666666666668,99.75447082519533,77.98223876953125,3.09,TR_V2,3.365,0.273,3.092,0.272,2.2415326086956524,1.3265560708520931,1816.0,99.75447,22.10702,77.64744999999999,13.266180000000006,21.497,-61.627120027752085,18.863,,,401.226,thermal_runaway,,
OE-10Ahr-NMC-0SOC-cell2,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,28.548792587377385,10000,0.0,27.60314884449815,10.5123104095459,1.2666666666666668,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
OE-LFP10Ah-80SOC-Cell15,"No effect, local heating, internal discharge – 2",2.0,40.17749123372635,10000,80.0,24.097789714713898,1.5797015190124513,25.333333333333336,,,,TR_V2,,,,,,,,,,,,,,,,,,thermal_runaway,,
LFP10Ah-60SOC-Cell17,"Moderate effect, extended joule heating, local reactions (no spread) – 3",3.0,33.17794976124558,10000,60.0,24.100838700824905,0.9104443937540054,19.0,53.68330001831055,3.8334500789642334,0.0630000000000001,TR_V2,3.298,3.235,0.06300000000000017,3.172,3.260369467520088,0.0391552808277619,0.0,53.6833,16.95418,36.72912,0.7481600000000022,8.888,-118.27394007898678,-123.378,,,728.699999999964,thermal_runaway,,
Soteria-SCC-4720mAh-40SOC,"No effect, instant local Joule heating, no internal discharge – 1",1.0,5.0,4720,40.0,20.365593842636848,0.2071699686348438,5.978666666666667,27.371519088745117,0.8722946047782898,0.0110000000000001,TR_V2,3.685,3.674,0.01100000000000012,3.669,3.6794633637053913,0.004411265270456754,0.0,27.37152,23.23089,4.140630000000002,0.13607999999999976,8.675,-157.27319286256642,-154.18,,,509.558,thermal_runaway,,
